,date,home_team_abbr,home_score,away_team_abbr,away_score,away_GP,home_GP,away_assist_percentage,home_assist_percentage,away_assists,home_assists,away_block_percentage,home_block_percentage,away_blocks,home_blocks,away_days_between_games,home_days_between_games,away_defensive_rating,home_defensive_rating,away_defensive_rebound_percentage,home_defensive_rebound_percentage,away_defensive_rebounds,home_defensive_rebounds,away_effective_field_goal_percentage,home_effective_field_goal_percentage,away_field_goal_percentage,home_field_goal_percentage,away_field_goals,home_field_goals,away_free_throw_attempt_rate,home_free_throw_attempt_rate,away_free_throws,home_free_throws,away_game_lost,home_game_lost,away_game_won,home_game_won,away_opp_defensive_rebounds,home_opp_defensive_rebounds,away_opp_effective_field_goal_percentage,home_opp_effective_field_goal_percentage,away_opp_field_goal_percentage,home_opp_field_goal_percentage,away_opp_field_goals,home_opp_field_goals,away_opp_personal_fouls,home_opp_personal_fouls,away_opp_three_point_field_goals,home_opp_three_point_field_goals,away_opp_total_rebounds,home_opp_total_rebounds,away_opp_true_shooting_percentage,home_opp_true_shooting_percentage,away_opp_two_point_field_goal_percentage,home_opp_two_point_field_goal_percentage,away_opp_two_point_field_goals,home_opp_two_point_field_goals,away_personal_fouls,home_personal_fouls,away_ppg,home_ppg,away_steal_percentage,home_steal_percentage,away_steals,home_steals,away_three_point_attempt_rate,home_three_point_attempt_rate,away_three_point_field_goals,home_three_point_field_goals,away_total_rebound_percentage,home_total_rebound_percentage,away_total_rebounds,home_total_rebounds,away_true_shooting_percentage,home_true_shooting_percentage,away_turnover_percentage,home_turnover_percentage,away_turnovers,home_turnovers,away_two_point_field_goal_percentage,home_two_point_field_goal_percentage,away_two_point_field_goals,home_two_point_field_goals,away_win_perc,home_win_perc,total_score
339,2019-12-11,BRK,108.0,CHO,113.0,26.0,23.0,62.565384615384616,59.6391304347826,23.153846153846153,23.65217391304348,8.003846153846151,8.326086956521738,4.153846153846153,4.652173913043479,1,3,115.09615384615385,109.9,74.8923076923077,77.03913043478263,30.423076923076927,34.78260869565217,0.5214615384615384,0.5253478260869566,0.4434230769230769,0.453913043478261,37.0,39.130434782608695,0.24407692307692305,0.26373913043478264,14.576923076923075,17.0,16.0,10.0,10.0,13.0,35.192307692307686,32.52173913043478,0.5583846153846153,0.5088695652173912,0.4851538461538462,0.4409565217391304,42.884615384615394,39.30434782608695,20.653846153846157,20.30434782608696,12.961538461538463,11.608695652173912,45.769230769230774,43.21739130434783,0.5849999999999999,0.5463913043478261,0.5601923076923077,0.4826956521739131,29.923076923076927,27.695652173913047,19.076923076923077,20.565217391304348,105.76923076923076,112.6086956521739,6.865384615384613,6.856521739130434,6.461538461538463,6.7391304347826075,0.4129999999999999,0.4132173913043478,12.769230769230768,12.391304347826088,47.75,51.30869565217391,40.653846153846146,45.30434782608695,0.5531923076923078,0.5581739130434782,13.484615384615385,12.952173913043476,14.5,14.478260869565215,0.5048846153846154,0.5356956521739129,24.23076923076923,26.73913043478261,0.38461538461538464,0.5652173913043478,221.0
340,2019-12-11,CHI,136.0,ATL,102.0,24.0,25.0,58.67083333333334,60.816,23.75,22.92,9.216666666666667,7.599999999999999,5.083333333333333,3.92,1,2,115.05416666666666,107.572,72.83749999999998,75.25200000000002,31.875,33.04,0.51625,0.4978,0.4559166666666667,0.4271200000000001,40.54166666666666,37.84,0.2620833333333333,0.26284,17.291666666666668,17.24,18.0,17.0,6.0,8.0,28.875,36.0,0.5448750000000001,0.52132,0.4537083333333333,0.45664,36.75,37.44,19.125,20.44,11.541666666666664,10.16,39.29166666666666,46.64,0.5847916666666667,0.56392,0.53975,0.5507999999999998,25.20833333333333,27.28,22.83333333333333,22.92,109.16666666666669,105.4,8.333333333333334,9.256,8.541666666666666,9.36,0.37775,0.4061999999999999,10.791666666666664,12.48,47.775,47.42,41.79166666666666,43.4,0.5510833333333333,0.53364,14.462499999999995,13.068,16.791666666666668,14.92,0.5403333333333332,0.4817200000000001,29.75,25.36,0.25,0.32,238.0
341,2019-12-11,CLE,110.0,HOU,116.0,23.0,23.0,54.13478260869565,53.80869565217391,22.08695652173913,20.30434782608696,8.582608695652171,5.5956521739130425,4.826086956521738,3.1304347826086962,2,2,109.50434782608693,114.88695652173914,77.01739130434784,77.68260869565219,36.869565217391305,33.0,0.5339999999999998,0.4926086956521738,0.4470434782608696,0.4320434782608696,40.73913043478261,37.73913043478261,0.3242608695652174,0.24569565217391304,23.17391304347826,16.217391304347824,8.0,18.0,15.0,5.0,33.73913043478261,35.30434782608695,0.5271304347826087,0.561,0.4514347826086956,0.4919565217391304,40.08695652173913,43.73913043478261,21.956521739130434,20.391304347826086,12.608695652173912,12.217391304347824,44.21739130434783,44.95652173913044,0.5594782608695652,0.5852608695652175,0.5245217391304348,0.5548695652173913,27.47826086956522,31.52173913043478,22.82608695652174,17.565217391304348,120.43478260869566,102.2608695652174,8.156521739130437,7.430434782608696,8.565217391304348,7.304347826086956,0.5098695652173914,0.3648695652173913,15.782608695652176,10.565217391304348,51.11739130434784,49.339130434782604,48.47826086956522,43.65217391304348,0.5790869565217391,0.528217391304348,13.047826086956524,13.269565217391305,15.565217391304348,14.826086956521738,0.5582608695652174,0.489304347826087,24.956521739130434,27.17391304347826,0.6521739130434783,0.21739130434782608,226.0
342,2019-12-11,GSW,122.0,NYK,124.0,24.0,25.0,54.6125,62.46400000000001,19.791666666666668,23.76,9.6875,8.344000000000001,4.708333333333333,4.64,1,2,113.81666666666668,114.184,76.72916666666666,76.40399999999998,32.541666666666664,33.08,0.4795,0.4850400000000002,0.4186666666666667,0.43236,36.29166666666666,37.96,0.2927083333333333,0.2688,16.916666666666668,19.36,20.0,20.0,4.0,5.0,36.25,33.52,0.5476666666666666,0.5559200000000001,0.466875,0.4738800000000001,39.125,40.6,20.5,19.36,13.583333333333336,13.52,46.16666666666666,43.32,0.583625,0.58304,0.5211250000000001,0.5465600000000002,25.54166666666667,27.08,23.125,19.08,100.04166666666669,104.56,7.9541666666666675,8.012,7.875,8.0,0.35000000000000003,0.3196,10.541666666666666,9.28,48.89583333333334,48.6,44.58333333333334,43.28,0.5119583333333333,0.5322399999999999,12.8375,12.740000000000002,14.458333333333336,14.32,0.4555416666666667,0.4812400000000001,25.75,28.68,0.16666666666666666,0.2,246.0
343,2019-12-11,IND,122.0,BOS,117.0,22.0,24.0,58.35909090909092,58.09583333333334,23.363636363636363,23.75,11.70909090909091,9.308333333333334,5.954545454545454,5.0,2,2,104.0272727272727,105.49166666666667,75.99545454545455,78.64583333333333,35.31818181818182,33.541666666666664,0.5220454545454545,0.5244583333333334,0.4525909090909091,0.4732083333333335,40.27272727272727,40.708333333333336,0.2506363636363636,0.20329166666666665,17.727272727272727,13.791666666666664,5.0,9.0,17.0,15.0,33.54545454545455,33.166666666666664,0.4983181818181819,0.5025833333333333,0.4254090909090909,0.4376666666666667,35.90909090909091,36.833333333333336,20.863636363636363,18.375,10.954545454545457,10.583333333333334,44.31818181818182,42.208333333333336,0.5311818181818182,0.5396250000000001,0.5112727272727273,0.4974999999999999,24.95454545454545,26.25,21.272727272727273,20.0,110.63636363636364,108.79166666666669,8.668181818181818,6.916666666666664,8.590909090909092,6.458333333333332,0.3891818181818181,0.2972916666666667,12.363636363636365,9.625,49.68636363636365,50.51250000000001,45.77272727272727,42.91666666666666,0.5606818181818183,0.5570416666666668,11.481818181818182,12.079166666666666,12.772727272727273,12.916666666666664,0.5143181818181818,0.520375,27.90909090909091,31.08333333333333,0.7727272727272727,0.625,239.0
344,2019-12-11,MIL,127.0,NOP,112.0,24.0,24.0,59.325,58.54583333333334,23.5,25.0,8.620833333333334,11.033333333333335,4.5,6.0,2,2,114.58333333333336,101.875,77.38333333333334,81.05000000000003,32.75,40.208333333333336,0.5279166666666666,0.56075,0.4481250000000001,0.4719583333333333,39.66666666666666,42.375,0.23841666666666664,0.2812916666666667,15.083333333333336,17.5,18.0,3.0,6.0,21.0,35.125,36.208333333333336,0.5463333333333334,0.4863333333333333,0.4666666666666666,0.4120416666666667,41.04166666666666,38.625,19.45833333333333,22.20833333333333,12.458333333333336,13.833333333333336,44.66666666666666,46.16666666666666,0.5874583333333333,0.5202500000000001,0.53125,0.4444166666666667,28.58333333333333,24.79166666666667,22.04166666666667,19.166666666666668,112.75,120.54166666666669,7.433333333333334,7.220833333333335,7.375,7.25,0.4240416666666666,0.4361249999999999,13.416666666666664,13.458333333333336,48.662500000000016,53.04999999999999,42.91666666666666,50.20833333333334,0.5565416666666666,0.5883333333333335,13.279166666666667,12.370833333333335,14.625,13.791666666666664,0.5107499999999999,0.5719166666666667,26.25,28.91666666666667,0.25,0.875,239.0
345,2019-12-11,MIN,116.0,UTA,127.0,24.0,23.0,56.54166666666666,57.43913043478261,21.33333333333333,21.73913043478261,7.016666666666667,10.465217391304348,4.0,5.565217391304348,2,2,106.05416666666666,112.49130434782606,80.85000000000002,76.16521739130434,37.04166666666666,32.869565217391305,0.523875,0.5161304347826087,0.4522916666666667,0.4440869565217392,37.75,37.56521739130435,0.28854166666666664,0.29043478260869565,18.5,18.30434782608696,11.0,13.0,13.0,10.0,34.833333333333336,33.04347826086956,0.50275,0.5254782608695653,0.44166666666666665,0.4514782608695652,39.375,39.21739130434783,21.91666666666667,20.695652173913047,10.916666666666664,10.91304347826087,43.79166666666666,43.39130434782609,0.5372916666666666,0.5631304347826088,0.4979166666666666,0.5136086956521739,28.45833333333333,28.30434782608696,21.416666666666668,20.217391304347824,105.875,114.56521739130434,6.175000000000002,7.543478260869565,6.125,7.130434782608695,0.3754166666666668,0.4198695652173913,11.875,12.26086956521739,50.92499999999999,49.88260869565217,45.20833333333334,42.47826086956522,0.564375,0.556086956521739,14.4125,12.660869565217393,15.791666666666664,13.869565217391305,0.4957083333333333,0.5364782608695652,25.875,25.30434782608696,0.5416666666666666,0.43478260869565216,243.0
346,2019-12-11,ORL,87.0,LAL,96.0,24.0,23.0,61.45833333333334,59.47391304347826,26.66666666666667,22.391304347826086,13.241666666666667,12.913043478260873,7.125,6.826086956521738,3,2,104.02916666666668,105.74347826086958,79.41250000000002,79.27391304347825,35.5,34.91304347826087,0.5517500000000001,0.4878260869565218,0.4887083333333333,0.43030434782608695,43.33333333333334,37.73913043478261,0.2550416666666667,0.2545652173913044,16.708333333333332,17.391304347826086,3.0,12.0,21.0,11.0,30.66666666666667,35.82608695652174,0.5019583333333334,0.5129565217391304,0.4557916666666666,0.44795652173913053,36.66666666666666,38.69565217391305,20.33333333333333,19.608695652173914,10.708333333333334,11.217391304347824,39.29166666666666,44.8695652173913,0.5421666666666667,0.5439565217391304,0.516,0.5108260869565219,25.95833333333333,27.47826086956522,19.95833333333333,18.43478260869565,114.5,102.95652173913044,8.700000000000001,8.421739130434782,8.75,8.217391304347826,0.34029166666666666,0.3481739130434782,11.125,10.08695652173913,52.17083333333333,50.45217391304348,45.20833333333334,45.56521739130435,0.5812499999999999,0.5282608695652175,12.729166666666664,11.930434782608698,14.375,13.217391304347824,0.5499583333333334,0.4835652173913044,32.208333333333336,27.65217391304348,0.875,0.4782608695652174,183.0
347,2019-12-11,PHO,108.0,MEM,115.0,23.0,23.0,63.96086956521741,68.4521739130435,25.08695652173913,28.347826086956523,9.617391304347825,7.373913043478261,4.782608695652174,3.9565217391304346,2,2,112.64782608695651,110.9304347826087,78.07826086956524,77.7608695652174,33.17391304347826,33.04347826086956,0.5159999999999999,0.5349130434782609,0.4536521739130434,0.4621304347826087,39.34782608695652,41.47826086956522,0.21691304347826093,0.2758695652173913,14.434782608695652,19.695652173913047,16.0,12.0,7.0,11.0,36.0,33.43478260869565,0.5363478260869565,0.5384782608695652,0.4626521739130435,0.477913043478261,41.52173913043478,37.78260869565217,19.869565217391305,22.47826086956522,13.217391304347824,10.565217391304348,45.78260869565217,42.34782608695652,0.5773043478260871,0.5795217391304347,0.5174347826086957,0.5378695652173914,28.30434782608696,27.217391304347824,21.0,23.217391304347824,108.7391304347826,115.69565217391305,7.9695652173913025,7.565217391304348,7.913043478260869,7.826086956521738,0.3510434782608696,0.3993913043478261,10.347826086956523,13.043478260869565,49.34782608695652,48.05217391304348,42.60869565217392,42.39130434782609,0.546695652173913,0.5753478260869566,13.395652173913044,12.017391304347827,15.043478260869565,13.73913043478261,0.5171304347826087,0.529391304347826,29.0,28.43478260869565,0.3043478260869565,0.4782608695652174,223.0
348,2019-12-11,SAC,94.0,OKC,93.0,23.0,23.0,54.660869565217396,58.24782608695652,19.869565217391305,21.91304347826087,8.247826086956522,9.156521739130435,4.3478260869565215,4.478260869565218,2,2,108.75652173913043,111.75652173913043,77.01739130434783,78.36521739130436,32.608695652173914,30.17391304347826,0.5254347826086957,0.5218260869565218,0.4490869565217391,0.4478695652173912,35.56521739130435,37.60869565217392,0.2955217391304348,0.2216521739130435,16.695652173913047,14.347826086956523,12.0,13.0,11.0,10.0,35.08695652173913,32.13043478260869,0.5110869565217391,0.5453478260869565,0.4523913043478262,0.4629130434782609,40.69565217391305,38.130434782608695,22.695652173913047,18.17391304347826,10.521739130434783,11.434782608695652,45.60869565217392,40.78260869565217,0.5465652173913044,0.5818260869565217,0.5094347826086958,0.5456956521739129,30.17391304347826,26.695652173913047,18.65217391304348,20.82608695652174,108.3913043478261,105.69565217391305,7.46086956521739,8.18695652173913,6.7391304347826075,7.478260869565218,0.34991304347826085,0.4023913043478261,9.73913043478261,12.08695652173913,48.42173913043479,49.42173913043479,39.82608695652174,39.78260869565217,0.5693478260869566,0.5541304347826087,12.308695652173913,13.10869565217391,12.434782608695652,13.956521739130435,0.5140434782608695,0.5091304347826088,25.82608695652174,25.52173913043478,0.4782608695652174,0.43478260869565216,187.0
349,2019-12-11,TOR,92.0,LAC,112.0,25.0,23.0,55.87600000000001,63.48695652173912,22.28,23.39130434782609,9.844000000000003,9.904347826086957,5.08,4.956521739130435,2,2,105.14400000000003,104.34782608695652,77.672,74.3695652173913,36.12,33.73913043478261,0.5228,0.5316956521739131,0.4536400000000001,0.4482173913043479,40.08,36.82608695652174,0.2885999999999999,0.25708695652173913,19.92,15.521739130434785,7.0,7.0,18.0,16.0,34.72,35.69565217391305,0.49628,0.4858260869565218,0.4286800000000001,0.4142173913043478,38.52,37.869565217391305,23.84,20.65217391304348,12.16,13.130434782608695,45.76,48.52173913043478,0.5368799999999998,0.5213043478260869,0.48003999999999997,0.4710434782608696,26.36,24.73913043478261,22.32,19.391304347826086,115.08,111.65217391304348,7.428,8.330434782608695,7.24,7.913043478260869,0.36168,0.4105652173913043,11.0,12.826086956521738,51.71200000000001,48.83478260869565,47.16,42.43478260869565,0.56188,0.5706521739130437,12.948,12.95217391304348,14.4,13.521739130434785,0.52308,0.4913913043478261,29.08,24.0,0.72,0.6956521739130435,204.0
350,2019-12-12,BOS,109.0,PHI,115.0,25.0,23.0,65.48400000000001,58.34782608695652,26.84,23.43478260869565,9.807999999999998,11.491304347826087,5.64,5.869565217391305,2,1,103.51999999999998,104.68260869565216,82.912,76.50869565217391,36.68,35.34782608695652,0.5382399999999999,0.5243478260869565,0.47516,0.4543913043478261,40.92,40.39130434782609,0.26948000000000005,0.2507391304347826,16.92,17.695652173913047,7.0,6.0,18.0,17.0,30.44,33.43478260869565,0.5120399999999999,0.5001739130434784,0.4527200000000001,0.4278695652173912,36.68,36.130434782608695,20.6,20.73913043478261,9.0,10.91304347826087,38.0,43.95652173913044,0.5476399999999999,0.5343913043478261,0.49896,0.5115217391304349,27.68,25.217391304347824,22.08,21.52173913043478,109.64,110.91304347826087,8.876,8.54782608695652,8.92,8.478260869565217,0.34564,0.3902608695652173,10.88,12.434782608695652,53.98799999999999,49.91739130434783,46.28,45.69565217391305,0.5710400000000001,0.5626086956521741,14.052,11.565217391304348,15.76,12.869565217391305,0.5325200000000001,0.5166956521739131,30.04,27.956521739130434,0.72,0.7391304347826086,224.0
351,2019-12-12,DEN,114.0,POR,99.0,25.0,22.0,48.74799999999999,64.61818181818182,19.4,25.318181818181817,10.811999999999998,9.645454545454543,5.84,4.590909090909091,2,2,111.652,103.37272727272727,76.23199999999999,79.00909090909092,34.8,33.72727272727273,0.51956,0.5060000000000001,0.44276,0.4560454545454545,39.56,38.81818181818182,0.24311999999999998,0.21922727272727274,17.16,13.5,15.0,8.0,10.0,14.0,36.88,32.5,0.5040400000000002,0.4966363636363637,0.44023999999999996,0.43650000000000017,40.28,34.54545454545455,20.24,18.681818181818183,11.68,9.727272727272727,48.36,40.81818181818182,0.5501600000000001,0.5313636363636364,0.497,0.5002727272727271,28.6,24.818181818181817,22.56,19.454545454545453,112.8,105.8181818181818,5.883999999999999,7.986363636363634,5.72,7.545454545454546,0.36752,0.33718181818181825,11.8,10.318181818181818,49.07200000000001,50.37727272727273,44.4,43.95454545454545,0.55824,0.5359999999999999,11.643999999999998,11.709090909090907,12.68,12.590909090909092,0.5020399999999999,0.4995000000000001,27.76,28.5,0.4,0.6363636363636364,213.0
352,2019-12-12,DET,111.0,DAL,122.0,23.0,24.0,58.26086956521739,62.625,23.43478260869565,24.83333333333333,7.795652173913043,9.1125,4.3478260869565215,5.125,4,3,109.06521739130434,110.49166666666667,77.05217391304348,78.17499999999998,35.17391304347826,33.458333333333336,0.5460434782608697,0.5438749999999999,0.4838695652173914,0.4705416666666666,40.26086956521739,39.75,0.2865652173913044,0.26975,19.26086956521739,16.708333333333332,7.0,14.0,16.0,10.0,33.91304347826087,31.79166666666667,0.5089999999999999,0.5282083333333334,0.4465652173913045,0.4662916666666668,40.69565217391305,40.75,22.30434782608696,19.83333333333333,11.434782608695652,10.791666666666664,44.91304347826087,41.208333333333336,0.5406086956521738,0.5608333333333334,0.5089565217391305,0.523,29.26086956521739,29.95833333333333,18.17391304347826,19.5,117.95652173913044,108.58333333333331,6.478260869565218,6.695833333333333,6.304347826086956,6.625,0.4529130434782608,0.3734166666666667,14.08695652173913,12.375,51.65652173913043,51.29583333333333,45.26086956521739,43.16666666666666,0.5849565217391305,0.5755833333333332,10.730434782608695,14.129166666666665,11.347826086956523,15.583333333333336,0.5686086956521739,0.5169999999999999,26.17391304347826,27.375,0.6956521739130435,0.4166666666666667,233.0
353,2019-12-12,SAS,109.0,CLE,117.0,24.0,23.0,54.19166666666666,58.08695652173913,20.666666666666668,22.08695652173913,5.7333333333333325,9.691304347826087,3.1666666666666665,5.130434782608695,1,6,115.27916666666668,113.68260869565219,77.40833333333333,78.79565217391306,32.75,32.13043478260869,0.4966666666666666,0.516,0.4355833333333334,0.4499565217391304,38.083333333333336,38.47826086956522,0.2392083333333333,0.2575652173913043,15.75,16.73913043478261,19.0,14.0,5.0,9.0,34.875,35.869565217391305,0.5622916666666667,0.538913043478261,0.4920416666666666,0.4706521739130434,43.70833333333334,42.73913043478261,20.125,20.782608695652176,12.416666666666664,12.391304347826088,44.58333333333334,45.47826086956522,0.5869583333333334,0.5730869565217391,0.5558333333333333,0.5187826086956521,31.29166666666667,30.347826086956523,17.458333333333332,17.434782608695652,102.58333333333331,111.65217391304348,7.479166666666668,6.443478260869565,7.333333333333332,5.7391304347826075,0.36466666666666653,0.2870869565217392,10.666666666666666,8.173913043478262,49.36666666666665,50.30869565217391,43.33333333333334,41.869565217391305,0.5309583333333335,0.5531739130434782,13.3,11.695652173913045,14.833333333333336,11.91304347826087,0.4930416666666668,0.5024347826086956,27.41666666666667,30.30434782608696,0.20833333333333331,0.39130434782608703,226.0
354,2019-12-13,ATL,100.0,IND,110.0,25.0,25.0,58.40800000000001,59.29600000000001,23.88,23.84,9.248,9.132,4.96,5.08,2,2,105.844,115.59199999999998,78.67999999999998,73.18799999999997,33.44,31.84,0.52512,0.5156000000000001,0.4735600000000001,0.45456,40.72,40.32,0.21212,0.26412,14.44,17.36,9.0,19.0,16.0,6.0,33.28,29.12,0.5054799999999999,0.5484000000000002,0.43992,0.45852,37.08,37.44,18.72,19.36,10.72,11.52,42.28,39.4,0.5422399999999999,0.58796,0.5003599999999999,0.54272,26.36,25.92,19.92,22.72,109.32,108.88,7.067999999999998,8.264,6.64,8.48,0.29716,0.38095999999999997,9.64,10.88,50.29200000000001,47.84,42.64,41.76,0.5589600000000001,0.5506399999999999,11.956,14.667999999999996,12.8,17.04,0.5202399999999999,0.53828,31.08,29.44,0.64,0.24,210.0
